"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TUBGCP2",805.336292307327,0.293539594704743,0.180229198995185,2.57367018349171,0.108655378263508,0.181784557208651
"TBR1",0.78123366190868,2.8791172030349,1.82022480718457,2.57319262856235,0.108688177487778,NA
"SAMD8",371.508667058241,-0.420850550586767,0.268911036716202,2.57198683308005,0.108771041833358,0.181958776353943
"CCDC93",552.353828603195,0.607305393939954,0.365326639196097,2.57178010340783,0.108785255621557,0.181958776353943
"AFDN-DT",6.03524659472325,1.60643221179677,0.969444236958168,2.57176856254885,0.108786049178454,0.181958776353943
"ZNF675",181.746439351404,-0.670064949769607,0.431704582821874,2.57149781481323,0.108804667791973,0.181975121268468
"AC011825.4",7.18211850668919,-0.698621551403757,0.4418624433639,2.57005386809411,0.108904023373374,0.182126484617097
"CLCN3",423.586150840237,-0.35832133874285,0.228034920063542,2.56943800153581,0.108946430452303,0.182182592830166
"PRB3",0.825375735932291,2.80085929760011,1.7927726489114,2.56937658889514,0.108950660172668,NA
"ZNF285",12.6290628380144,-1.14718444505204,0.749220024602071,2.56852164496554,0.109009562132089,0.182273345233057
"MLH1",359.551333137236,-0.374254001102875,0.237939218045985,2.56780236428307,0.10905914458019,0.182341429246078
"DGKI",4.54901034760223,1.6629096164368,1.41902573033217,2.56704254108764,0.10911154867812,0.18241421946594
"AC245140.1",1.61396486491961,2.75980269586338,1.69503019420696,2.56688540673085,0.109122389499451,0.182417517432239
"OR2B6",1.25166448691648,3.45740981092835,2.11537763446896,2.56605974007625,0.109179372336261,0.182497943194936
"DNAJC27",97.4808565662053,0.443327094580217,0.273896474202348,2.56591905665216,0.109189084769555,0.182499347827233
"TYW5",146.282313839412,-0.390907115666737,0.249059485379375,2.56464541671805,0.109277056920948,0.182617719379219
"HIF1A-AS1",1.46288501464964,2.64290056788301,1.63717178052293,2.56462144567504,0.10927871338217,0.182617719379219
"AL136961.1",1.49689152600261,3.69719039533594,2.22205103402252,2.56450819181079,0.109286539891015,0.182617719379219
"AL669918.1",1.48095799911855,2.65634414773995,1.64331369118827,2.56421717040202,0.109306654009329,0.182636493621306
"AL035461.2",4.5091965660566,-1.392677883486,0.90106244788149,2.56345714432214,0.109359202855324,0.182709454413095
"HOXB9",2.47623500602539,2.95299729868529,1.87582426914918,2.56311529900077,0.109382847382024,0.182734116027632
"VSIR",1375.03030095465,0.471876834796425,0.286760243747137,2.56288403781846,0.1093988462858,0.182746001957034
"AL358781.2",4.30819488194076,2.80862176814363,1.58965781549697,2.56096630645175,0.109531616199102,0.182952930995983
"AC010976.1",1.94561546033167,2.2441698113803,1.42691183749768,2.55987293696523,0.109607392499419,0.183064636547016
"AL353608.2",1.75199517791477,2.05500989813333,1.61360544064922,2.55921461597073,0.109653045426244,0.183126016434022
"MINK1",919.572367228043,-0.926078535263804,0.607290148157487,2.55684658835102,0.10981743517465,0.183385666629529
"TTC33",153.85503645341,-0.258180433008804,0.162850258107524,2.55664697919353,0.109831304526273,0.183393938964643
"DKK4",0.966382062611654,3.10511523147847,1.94139418782743,2.55627958682462,0.109856836916315,0.183421683065634
"GPR89A",147.813036396501,-0.412528666695783,0.263281203507945,2.555757345373,0.10989314196782,0.183467407700515
"AC010536.1",2.36482824236018,-1.35563274960366,0.889254511212397,2.55486700563294,0.109955066803302,0.183555893860081
