"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sox7",390.723493498454,-1.08985523074745,0.132419018929331,71.0870849071707,3.41800189072018e-17,1.81957330652489e-14
"Sars1",589.720608504398,2.63789387256332,0.279473241978767,70.3673744177202,4.92273716376844e-17,2.4958277420306e-14
"Csnk2b",557.736693775639,0.807366444539541,0.096049780898859,68.9439069973325,1.01304155817251e-16,4.9026606681194e-14
"Lifr",67.845682603598,-2.24968739513978,0.280742734971197,68.6245327130813,1.19113055312037e-16,5.51389869524897e-14
"Ifit1bl",1718.49819843532,4.88837582782807,0.462066234427955,67.2424498855875,2.40088498357505e-16,1.06509260083848e-13
"Ddah2",1079.64362882946,2.16785514393146,0.2392109792101,67.1002045726033,2.58051628029268e-16,1.08069246012699e-13
"Xdh",4804.06929087525,3.42065521785584,0.347922850810675,67.0559837031799,2.63905362668373e-16,1.08069246012699e-13
"Rtp4",1422.70818426898,2.62294993159096,0.282063555428191,66.6895244317519,3.17819549224663e-16,1.25326842244259e-13
"Ampd3",44.2810904217024,-1.98771613738454,0.254071556655872,64.5634239383125,9.34745269553317e-16,3.55436888747649e-13
"Pfkl",221.766724416259,1.6710724645074,0.200182349945627,64.3737301961934,1.02921296714881e-15,3.77863119352877e-13
"Icam1",453.246315629024,1.80102017940213,0.210086279254236,64.1067990392186,1.1785412294515e-15,4.18264282332336e-13
"C4b",598.307324964347,3.79938083566977,0.396556512990025,63.8669156617202,1.33114452674108e-15,4.57183734716526e-13
"Cyp1a1",779.18055568004,-4.2695507016525,0.538032314241056,63.144817938745,1.92054103663057e-15,6.39000013031427e-13
"Ifi44",1830.59730831827,3.0301633809471,0.327248492405347,62.7968946800909,2.29159861159692e-15,7.39353042959769e-13
"Adm",142.168180935632,3.48838272044862,0.402077946228136,62.5468831582837,2.60176726440883e-15,8.14735766592966e-13
"Adrm1",496.908827484122,1.380470500696,0.166975848879035,62.2535916376768,3.01957734126193e-15,9.11737181730233e-13
"Usp18",2055.34249500217,5.06558635107273,0.491527290949518,62.212786959086,3.08279689511491e-15,9.11737181730233e-13
"Sema3f",531.717863644061,1.37211668931375,0.16605992700939,62.0308048582604,3.38126292136421e-15,9.72981251993641e-13
"Timp1",2189.46960365279,1.43423069312294,0.170779218157029,61.9726183407468,3.48266475444851e-15,9.75787674752981e-13
"Bst2",4623.64922878269,2.33564439909083,0.2664704175935,60.5705715918193,7.09873522787351e-15,1.93795471720947e-12
"Tinagl1",1437.24056538525,4.6281523815734,0.468922074720057,60.1564676593748,8.7608546228848e-15,2.33192047924636e-12
"Serpine1",70.9431476926018,7.91684276059475,1.29324322978057,59.8179449380433,1.04050303941301e-14,2.70200874649521e-12
"Fat1",31.2988064551384,-2.32901223077865,0.312307832484511,59.7059989026698,1.10140308866043e-14,2.79205682975419e-12
"Egfl7",4908.08541969856,1.2357271031271,0.15159832982964,59.3747929722395,1.30327822683403e-14,3.226977507233e-12
"Asns",105.752851661282,3.51853481086096,0.429915793452097,58.4615386823224,2.07304201836487e-14,5.01629053852972e-12
"Ldha",1211.29715904966,1.27913315550651,0.159693367667083,57.6982165558455,3.05579754239817e-14,7.23001698531406e-12
